symbol;longName;state;country;industry;sector;fullTimeEmployees;Open0;High0;Low0;Close0;Adj Close0;Volume0;Open1;High1;Low1;Close1;Adj Close1;Volume1
GPX;GP Strategies Corporation;MD;United States;Education & Training Services;Consumer Defensive;4343.0;12.3100004196167;13.119999885559082;11.979999542236328;12.739999771118164;12.739999771118164;51100.0;12.850000381469727;12.850000381469727;12.039999961853027;12.380000114440918;12.380000114440918;29600.0
DWAS;Invesco DWA SmallCap Momentum ETF;;;;;;82.19000244140625;84.33999633789062;81.2699966430664;84.1500015258789;84.1500015258789;315600.0;85.36000061035156;85.63999938964844;83.88999938964844;85.37000274658203;85.37000274658203;295300.0
EWUS;iShares MSCI United Kingdom Small-Cap ETF;;;;;;42.38999938964844;42.560001373291016;42.27000045776367;42.470001220703125;42.470001220703125;26300.0;42.75;43.06999969482422;42.58000183105469;43.04999923706055;43.04999923706055;4200.0
MRAM;Everspin Technologies, Inc.;AZ;United States;Semiconductors;Technology;76.0;5.46999979019165;5.5;5.360000133514404;5.429999828338623;5.429999828338623;123600.0;5.550000190734863;5.550000190734863;5.119999885559082;5.260000228881836;5.260000228881836;274500.0
STRM;Streamline Health Solutions, Inc.;GA;United States;Health Information Services;Healthcare;78.0;1.899999976158142;2.1600000858306885;1.899999976158142;2.0199999809265137;2.0199999809265137;485500.0;2.319999933242798;2.319999933242798;2.0199999809265137;2.069999933242798;2.069999933242798;327300.0
LND;BrasilAgro - Companhia Brasileira de Propriedades Agrícolas;SP;Brazil;Farm Products;Consumer Defensive;;4.800000190734863;5.0;4.800000190734863;4.809999942779541;4.809999942779541;29500.0;4.989999771118164;5.019999980926514;4.849999904632568;4.849999904632568;4.849999904632568;4800.0
WTTR;Select Energy Services, Inc.;TX;United States;Oil & Gas Equipment & Services;Energy;2000.0;5.010000228881836;5.21999979019165;4.809999942779541;5.119999885559082;5.119999885559082;357700.0;5.349999904632568;5.590000152587891;5.28000020980835;5.309999942779541;5.309999942779541;598300.0
KWR;Quaker Chemical Corporation;PA;United States;Specialty Chemicals;Basic Materials;4200.0;264.2099914550781;279.57000732421875;264.20001220703125;278.9100036621094;278.9100036621094;93300.0;282.3800048828125;282.3800048828125;273.8800048828125;275.2799987792969;275.2799987792969;72200.0
OCN;Ocwen Financial Corporation;FL;United States;Mortgage Finance;Financial Services;5000.0;24.75;25.34000015258789;24.209999084472656;25.059999465942383;25.059999465942383;57800.0;25.040000915527344;25.440000534057617;24.440000534057617;24.760000228881836;24.760000228881836;50200.0
EBIO;;;;;;;;;;;;;;;;;;
SSYS;Stratasys Ltd.;MN;United States;Computer Hardware;Technology;1981.0;42.2599983215332;46.65999984741211;42.18000030517578;45.529998779296875;45.529998779296875;2069000.0;45.95000076293945;48.40999984741211;44.099998474121094;46.5;46.5;1792500.0
SNE;Sony Group Corporation;;;;;;97.61000061035156;98.63999938964844;96.94000244140625;98.52999877929688;98.52999877929688;1499500.0;99.5;99.83000183105469;99.16999816894531;99.23999786376953;99.23999786376953;1267700.0
PLAY;Dave & Buster's Entertainment, Inc.;TX;United States;Restaurants;Consumer Cyclical;7789.0;34.5099983215332;35.25;32.869998931884766;34.25;34.25;1750100.0;34.72999954223633;34.814998626708984;33.33000183105469;33.869998931884766;33.869998931884766;1520500.0
K;Kellogg Company;MI;United States;Packaged Foods;Consumer Defensive;31000.0;58.939998626708984;59.439998626708984;58.220001220703125;58.81999969482422;58.239036560058594;2823300.0;58.900001525878906;59.25;57.86000061035156;58.45000076293945;57.8726921081543;2816700.0
MFNC;Mackinac Financial Corporation;MI;United States;Banks—Regional;Financial Services;315.0;12.510000228881836;13.0;12.319999694824219;12.789999961853027;12.65929889678955;16800.0;12.869999885559082;13.680000305175781;12.869999885559082;13.460000038146973;13.322452545166016;18700.0
CTBB;Qwest Corp. NT;;;;;;25.6200008392334;25.700000762939453;25.579999923706055;25.600000381469727;25.197147369384766;40200.0;25.59000015258789;25.690000534057617;25.59000015258789;25.6299991607666;25.226673126220703;76200.0
CENT;Central Garden & Pet Company;CA;United States;Packaged Foods;Consumer Defensive;6300.0;42.4900016784668;43.04999923706055;41.34000015258789;42.58000183105469;42.58000183105469;101200.0;42.810001373291016;44.790000915527344;42.810001373291016;43.86000061035156;43.86000061035156;119700.0
VOXX;VOXX International Corporation;FL;United States;Consumer Electronics;Technology;775.0;18.31999969482422;19.489999771118164;18.25;19.18000030517578;19.18000030517578;182600.0;19.489999771118164;20.270000457763672;18.799999237060547;19.43000030517578;19.43000030517578;193400.0
PYN;PIMCO New York Municipal Income Fund III;CA;United States;Asset Management;Financial Services;;9.109999656677246;9.119999885559082;8.920000076293945;9.09000015258789;8.990297317504883;30900.0;9.069999694824219;9.140000343322754;9.069999694824219;9.119999885559082;9.019967079162598;20900.0
VNTV;;;;;;;;;;;;;;;;;;
XSHD;Invesco S&P SmallCap High Dividend Low Volatility ETF;;;;;;20.200000762939453;20.479999542236328;20.100000381469727;20.479999542236328;20.35650634765625;3900.0;20.538999557495117;20.540000915527344;20.524999618530273;20.524999618530273;20.401233673095703;1100.0
KNX;Knight-Swift Transportation Holdings Inc.;AZ;United States;Trucking;Industrials;22700.0;40.2599983215332;40.63999938964844;39.16999816894531;40.02000045776367;39.9493408203125;2107800.0;40.650001525878906;41.02000045776367;40.150001525878906;40.66999816894531;40.59819030761719;1993400.0
RFP;Resolute Forest Products Inc.;QC;Canada;Paper & Paper Products;Basic Materials;7100.0;8.170000076293945;8.760000228881836;8.170000076293945;8.6899995803833;8.6899995803833;993200.0;8.8100004196167;8.84000015258789;8.59000015258789;8.789999961853027;8.789999961853027;364600.0
FIVE;Five Below, Inc.;PA;United States;Specialty Retail;Consumer Cyclical;5100.0;177.11000061035156;179.47999572753906;171.02000427246094;172.69000244140625;172.69000244140625;776200.0;174.88999938964844;182.16000366210938;174.88999938964844;181.19000244140625;181.19000244140625;894300.0
ACGLP;Arch Capital Group Ltd.;;Bermuda;Insurance—Diversified;Financial Services;4500.0;25.520000457763672;25.739999771118164;25.510000228881836;25.690000534057617;25.361618041992188;29200.0;25.6200008392334;25.790000915527344;25.6200008392334;25.790000915527344;25.46034049987793;13200.0
RMCF;Rocky Mountain Chocolate Factory, Inc.;CO;United States;Confectioners;Consumer Defensive;179.0;4.349999904632568;4.539999961853027;4.28000020980835;4.539999961853027;4.539999961853027;14700.0;4.539999961853027;4.590000152587891;4.320000171661377;4.360000133514404;4.360000133514404;26900.0
PSC;Principal U.S. Small-Cap Multi-Factor ETF;;;;;;38.67100143432617;39.5;38.67100143432617;39.41699981689453;39.314239501953125;6900.0;40.02000045776367;40.099998474121094;39.959999084472656;40.034000396728516;39.92963409423828;7100.0
SALM;Salem Media Group, Inc.;TX;United States;Broadcasting;Communication Services;1076.0;1.649999976158142;1.7300000190734863;1.649999976158142;1.6799999475479126;1.6799999475479126;267700.0;1.7000000476837158;1.7100000381469727;1.5800000429153442;1.6299999952316284;1.6299999952316284;277100.0
CHH;Choice Hotels International, Inc.;MD;United States;Lodging;Consumer Cyclical;1498.0;101.56999969482422;102.05999755859375;100.44999694824219;100.8499984741211;100.8499984741211;346900.0;101.98999786376953;103.66999816894531;101.37999725341797;102.86000061035156;102.86000061035156;356600.0
FNTEW;;;;;;;;;;;;;;;;;;
DBVT;DBV Technologies S.A.;;France;Biotechnology;Healthcare;141.0;5.579999923706055;5.630000114440918;5.389999866485596;5.510000228881836;5.510000228881836;416500.0;5.420000076293945;5.599999904632568;5.340000152587891;5.570000171661377;5.570000171661377;214200.0
AWF;AllianceBernstein Global High Income Fund;NY;United States;Asset Management;Financial Services;;11.6899995803833;11.739999771118164;11.6899995803833;11.710000038146973;11.515959739685059;162100.0;11.710000038146973;11.819999694824219;11.710000038146973;11.75;11.555296897888184;150400.0
KOP;Koppers Holdings Inc.;PA;United States;Specialty Chemicals;Basic Materials;2061.0;33.65999984741211;34.900001525878906;33.20000076293945;34.790000915527344;34.790000915527344;93000.0;35.34000015258789;35.439998626708984;34.72999954223633;34.79999923706055;34.79999923706055;100700.0
AVEO;AVEO Pharmaceuticals, Inc.;MA;United States;Biotechnology;Healthcare;49.0;7.949999809265137;8.180000305175781;7.820000171661377;7.960000038146973;7.960000038146973;269800.0;8.130000114440918;8.699999809265137;8.0;8.289999961853027;8.289999961853027;405500.0
BSMX;Banco Santander México, S.A., Institución de Banca Múltiple, Grupo Financiero Santander México;DF;Mexico;Banks—Regional;Financial Services;20621.0;4.96999979019165;5.130000114440918;4.949999809265137;5.110000133514404;5.110000133514404;110100.0;5.119999885559082;5.159999847412109;4.989999771118164;5.039999961853027;5.039999961853027;231200.0
TEVA;Teva Pharmaceutical Industries Limited;;Israel;Drug Manufacturers—Specialty & Generic;Healthcare;37100.0;11.960000038146973;12.140000343322754;11.6899995803833;12.010000228881836;12.010000228881836;8886100.0;12.25;12.550000190734863;12.15999984741211;12.229999542236328;12.229999542236328;7588100.0
ITUS;ITUS Corporation;;;;;;;;;;;;;;;;;
DLBR;VelocityShares Short LIBOR ETN;;;;;;;;;;;;;;;;;
HPQ;HP Inc.;CA;United States;Computer Hardware;Technology;53000.0;24.479999542236328;24.579999923706055;24.100000381469727;24.479999542236328;24.322534561157227;9353000.0;24.780000686645508;25.0;24.670000076293945;24.889999389648438;24.72989845275879;5952800.0
IMOM;Alpha Architect International Quantitative Momentum ETF;;;;;;35.310001373291016;35.439998626708984;35.209999084472656;35.39500045776367;35.39500045776367;15200.0;35.849998474121094;36.04899978637695;35.77000045776367;36.04899978637695;36.04899978637695;5100.0
NRCIA;;;;;;;;;;;;;;;;;;
PAH;Platform Specialty Products Corporation;;;;;;;;;;;;;;;;;
KMI;Kinder Morgan, Inc.;TX;United States;Oil & Gas Midstream;Energy;10524.0;14.170000076293945;14.220000267028809;13.899999618530273;14.020000457763672;14.020000457763672;20579300.0;14.329999923706055;14.34000015258789;13.75;13.8100004196167;13.8100004196167;31201200.0
EHTH;eHealth, Inc.;CA;United States;Insurance Brokers;Financial Services;1960.0;49.59000015258789;51.779998779296875;48.540000915527344;49.31999969482422;49.31999969482422;4748200.0;49.97999954223633;50.43000030517578;48.540000915527344;49.66999816894531;49.66999816894531;2502100.0
SAMG;Silvercrest Asset Management Group Inc.;NY;United States;Asset Management;Financial Services;145.0;15.489999771118164;15.489999771118164;14.960000038146973;15.1899995803833;15.033199310302734;29300.0;15.229999542236328;15.229999542236328;14.960000038146973;15.09000015258789;14.934232711791992;13700.0
GNTY;Guaranty Bancshares, Inc.;TX;United States;Banks—Regional;Financial Services;467.0;34.099998474121094;34.95000076293945;33.459999084472656;34.36000061035156;34.158653259277344;30700.0;34.369998931884766;34.959999084472656;34.22999954223633;34.61000061035156;34.407188415527344;37100.0
ADAP;Adaptimmune Therapeutics plc;;United Kingdom;Biotechnology;Healthcare;462.0;5.539999961853027;5.639999866485596;5.460000038146973;5.610000133514404;5.610000133514404;548500.0;5.670000076293945;6.039999961853027;5.622000217437744;6.03000020980835;6.03000020980835;1038400.0
MNTX;Manitex International, Inc.;IL;United States;Farm & Heavy Construction Machinery;Industrials;470.0;5.860000133514404;5.989999771118164;5.670000076293945;5.849999904632568;5.849999904632568;31700.0;5.849999904632568;5.960000038146973;5.800000190734863;5.849999904632568;5.849999904632568;61700.0
HMLP;Höegh LNG Partners LP;;Bermuda;Oil & Gas Midstream;Energy;;14.710000038146973;14.878999710083008;14.130000114440918;14.649999618530273;14.649999618530273;131500.0;14.90999984741211;15.460000038146973;14.723999977111816;15.0;15.0;91100.0
LCNB;LCNB Corp.;OH;United States;Banks—Regional;Financial Services;331.0;15.4399995803833;15.5600004196167;15.0;15.09000015258789;14.919946670532227;65900.0;15.239999771118164;15.600000381469727;15.0600004196167;15.380000114440918;15.20667839050293;27800.0
VNCE;Vince Holding Corp.;NY;United States;Apparel Manufacturing;Consumer Cyclical;768.0;8.079999923706055;8.25;7.75;8.149999618530273;8.149999618530273;15000.0;8.199999809265137;8.25;7.929999828338623;8.170000076293945;8.170000076293945;7600.0
LOB;Live Oak Bancshares, Inc.;NC;United States;Banks—Regional;Financial Services;621.0;39.599998474121094;40.630001068115234;38.7599983215332;39.63999938964844;39.61753845214844;516700.0;39.88999938964844;40.83000183105469;39.099998474121094;40.5099983215332;40.48704147338867;221800.0
ALSN;Allison Transmission Holdings, Inc.;IN;United States;Auto Parts;Consumer Cyclical;3300.0;40.95000076293945;41.5099983215332;40.38999938964844;41.25;41.046321868896484;812200.0;41.7599983215332;41.779998779296875;40.9900016784668;41.540000915527344;41.33489227294922;731300.0
HACV;iShares Edge MSCI Min Vol Glbl CcyH ETF;;;;;;;;;;;;;;;;;
NHI;National Health Investors, Inc.;TN;United States;REIT—Healthcare Facilities;Real Estate;19.0;65.0;67.3499984741211;64.79000091552734;67.31999969482422;66.32423400878906;308000.0;67.58999633789062;67.58999633789062;66.33000183105469;67.11000061035156;66.11734008789062;240400.0
GFN;General Finance Corporation;CA;United States;Rental & Leasing Services;Industrials;916.0;7.360000133514404;7.550000190734863;7.309999942779541;7.309999942779541;7.309999942779541;25400.0;7.380000114440918;7.650000095367432;7.369999885559082;7.409999847412109;7.409999847412109;26700.0
CYAN;Cyanotech Corporation;HI;United States;Packaged Foods;Consumer Defensive;95.0;3.9100000858306885;3.9100000858306885;3.75;3.799999952316284;3.799999952316284;6900.0;3.8399999141693115;3.8399999141693115;3.5999999046325684;3.759999990463257;3.759999990463257;16000.0
HQL;Tekla Life Sciences Investors;MA;United States;Asset Management;Financial Services;;20.56999969482422;20.56999969482422;20.290000915527344;20.43000030517578;20.02720832824707;83600.0;20.670000076293945;20.90999984741211;20.3799991607666;20.780000686645508;20.37030792236328;99200.0
SMMV;iShares MSCI USA Small-Cap Min Vol Factor ETF;;;;;;35.0;35.22999954223633;34.599998474121094;35.18000030517578;35.097625732421875;106400.0;35.43000030517578;35.560001373291016;35.28099822998047;35.52000045776367;35.43682861328125;96700.0
VPG;Vishay Precision Group, Inc.;PA;United States;Scientific & Technical Instruments;Technology;2300.0;32.25;32.43000030517578;31.65999984741211;32.33000183105469;32.33000183105469;54200.0;32.68000030517578;33.16999816894531;32.18000030517578;33.02000045776367;33.02000045776367;32700.0
DMRL;DeltaShares S&P 500 Managed Risk ETF;;;;;;63.2599983215332;63.9640007019043;63.2599983215332;63.875;63.703712463378906;3100.0;64.37000274658203;65.02999877929688;63.54499816894531;64.48300170898438;64.3100814819336;39100.0
PAG;Penske Automotive Group, Inc.;MI;United States;Auto & Truck Dealerships;Consumer Cyclical;23000.0;60.380001068115234;61.68000030517578;60.060001373291016;61.29999923706055;60.90540313720703;401800.0;62.31999969482422;62.90999984741211;60.779998779296875;61.459999084472656;61.06437301635742;185400.0
FFC;Flaherty & Crumrine Preferred Securities Income Fund Inc.;CA;United States;Asset Management;Financial Services;;22.399999618530273;22.40999984741211;22.170000076293945;22.299999237060547;22.048126220703125;90700.0;22.309999465942383;22.350000381469727;22.190000534057617;22.270000457763672;22.01846694946289;80400.0
WYIGU;;;;;;;;;;;;;;;;;;
EVF;Eaton Vance Senior Income Trust;MA;United States;Asset Management;Financial Services;;6.480000019073486;6.519999980926514;6.480000019073486;6.5;6.399485111236572;181500.0;6.489999771118164;6.570000171661377;6.46999979019165;6.53000020980835;6.42902135848999;53100.0
